spa|pbb
agujero (m)|cafy
cueva (f)|cafy
hoyo (m)|cafy
papal (m)|ca'ga ej
hacer entrar (v.t)|ca'ga'j-
meter (v.t)|ca'ga'j-
enviar (v.t)|caj-
subir (de abajo) (v.i)|cãj-, cũj-
alcanzar (con la mano) (v.t)|cãja-
hacer montar a caballo (v.t)|ca'ja'j
completar (v.t)|cãja'j-
tío (hermano de la mamá) (m)|cajca, ncaaca
encina (adv)|cajcue, cuejcue
sobre (prep)|cajcue, cuejcue
encima de|cajcuega
conejo (m)|cãjpy
trenza (f)|ca'jyam
trenzar (v.t)|ca'jyam-, tsũ'ta'j-
trenzado (p.p)|ca'jyamni
caldera (f)|calderu
calzones (m.pl)|calsun
uva silvestre (f)|camañũn
quemar (v.t)|camb-
boda (f)|camba en, ptamu en
casamiento (m)|camba en, ptamu en
matrimonio (día de matrimonio) (m)|camba en, ptamu en
casarse (v.r)|camba-, ptamu-
dejar hervir (v.t)|cambi'j-
mentir (v.t)|cami- (J)
mezclar (v.t)|ca'nd-
asociarse con (v.r)|ca'ndu-, nuuqui-
hacer llorar (v.t)|ca'ne'j
feo (adj)|canzh
apestar (v.i )|canzh putãa-
oler (mal)|canzh putasã
olor (fétido)|canzh putasã
hablar mal|canzh we'we-
inmoralidad (f)|canzh yuuni
chivo (m)|capia
motilón (árbol) (m)|capijnz
echar una clueca (v.t)|cã'pji'j-
cabra (f)|capla
aliviarse (v.r)|case-
resultar (v.i)|case'j- (cãsej-)
salir (v.i)|case'j- (cãsej-)
salida (f)|case'jete
canasto (m)|cash
ralo (adj)|cash
sacar (cosas o animales) (v.t)|cashish-
sufrir castigo (v.t)|castigo cnay-
hacia (prep)|ca't, ca'tu
encabar (v.t)|catashi'j-
encabado (p.p)|catashi'jni
tirante (pieza de la armadura del tejado) (m)|catj
marco del telar (m)|catjwe'sh
coser (v.t)|cats-
coatí (m)|cãtsa
cusumbe (mamífero) (m)|cãtsa
costura (f)|catsni
descoser (v.t)|catstende-, catsunde-
al revés|ca'tu tupyrra
mojar (v.t)|catu'j-
mejorar (de una enfermedad) (v.i)|catyji-, chjãchja-, case-
hacer estornudar (v.t)|ca'tyji'ji-
permitir comer (v.t)|ca'wẽje'j-
sacudir (v.t)|cãwũjw-
calmar (v.t)|caycase'j-
hacer quitar ruana (v.t)|caycatsunde-
hacer tragar (v.t)|caycjẽje'j-
hacer poner (freno, gorra) (v.t)|caypatje'j-
hacer equivocar (v.t)|caypumba'j-
hacer bajar (v.t)|caysã'ja'j-
hacer demorar (v.t)|caytẽeyu'j
atrasar (v.t)|caytẽeyu'j-
dejar pasar tiempo (v.t)|caytjacue'j-
avergonzar (v.t)|caytjame'j-
causar pena (v.t)|caytjame'j-
hacer amarrar (v.t)|caytundu'j-
contentar (v.t)|caywecha'j
dar ataque (v.t)|caywẽchpa'ja'j-
hacer sanar (v.t)|caywẽtu'j
hacer estirar (v.t)|cayzunzu'j
calentar (líquido) (v.t)|cbaji'j-
hervido (adj)|cbajy
suspender (colgado) (v.t)|cbeele'j-
hacer brotar (planta) (v.t)|cbuucha'j-
hacer chupar (v.t)|cchaanzha'j-
empachar (v.t)|cchiiwa'j-
peinilla (f)|cchill wala
machete (m)|cchill wala, chill wala
cuchillo (m)|cchill, chill
animar (v.t)|cchjãachja'j-
fortalecer (v.t)|cchjãachja'j-
dar de mamar (v.t)|cchu'chu'j
picotear (v.t)|cda'ndaja-
acostar (v.t)|cdeeje'j-
adormecer (v.t)|cdeeje'j-
desvelar (v.t)|cdeeje'jmẽe-
hacer bostezar (v.t)|cdeewayi'j-
hacer pagar (v.t)|cdeewe'j-
hacer entregar (v.t)|cduucje'j
hacer escribir (v.t)|cfi'ja'j-
travesaño (m)|cfind
poner travesaño (v.t)|cfindũu-
viche (adj)|chacha
formar grano (trigo) (v.i)|cha'cute-
enfadarse (v.t)|cha'cy-
pina (f)|chajũ
grueso (adj)|chal, lepjy
chicharrón (m)|chalun
zanja (f)|chamba
cavar zanja (v.t)|chamba'j-
sarna (f)|chandy
caspl (árbol) (m)|chandy, dyí'tjemby
escoplo (herramienta) (m)|chang
absorber (v.t)|chanzha-
chupar (v.t)|chanzha-
despegar (v.t)|chaquijnde-
empujar (v.t)|chãty-, upacy-, upagacy-, (rep) upagaqui'cy
venado (m)|chavy
dar un paso (v.i)|chavy-, (rep) chavi'vi'-
higuerón (árbol) (m)|chavytũu
chiharra (insecto) (f)|chawee, seccuet
quebrar (v.t)|chcande- (shcande-), (rep) chcandende- (shcandende-)
quebrarse (v.r)|chcate- (shcate-), upe-
perico (ave) (m)|chī'
gorgojo (m)|chica
gorgorearse (v.r)|chicãa-
carne (f)|chich
carne pulpa|chich tujnd
cecina (f)|chich ujndy
blanquear (v.t)|chiime'j-, pchiime'j-
blancuzco (adj)|chijmchijme
blanco (adj)|chijme
ponerse pálido (v.i)|chijme yuu-
pálido (adj)|chijme yuuni
tiesto (m)|chi'la
pata (f)|chinda
pie (de persona) (m)|chinda
pierna (f)|chinda
espinilla (f)|chinda ca'ca
tobillo (m)|chinda ca'ca
patimocho (adj)|chinda much
empeine (m)|chinda pẽtyj
planta del pie (f)|chinda pjapj
talón (m)|chinda tã'sh
dedo del pie|chinda vyllill, chinda vi'y a (T)
tendón (del pie)|chinda watse
a pie|chindaj, chindarrãa
cruzar las piernas (v.t)|chinda's pchat-
colgar (suspendido) (v.t)|chita-, (rep) chita'ta-
fuerte (adj)|chjãchja
fortalecerse (v.r)|chjãchja-
recuperarse (v.r)|chjãchja-
brasa (f)|chjã'chja
confiar en (v.t)|chjãchja yajcy-
carbón (m)|chjã'chja, i py chjã'chja
débil (adj)|chjãchjamẽe
chanza, broma (f)|chjacue we'we (shaacuẽ we'we-)
chancear (v.i)|chjacue we'we- (shaacuẽ we'we-)
cómico (adj)|chjacueesa
chistoso (adj)|chjacuesa, pjay
madrugada (f)|chji'ndytey, wala cusīi
mamar (v.i)|chu'c h-
pecho (de mujer)|chu'ch
teta (f)|chu'ch
pezón (m)|chu'ch letani
destetar (v.t)|chu'ch tyunde-
chucha (f)|chucha
zarigüeya (f)|chucha
baile de la chucha|chucha cu'jni
baile de la chucha|chucha cu'jni
arrancar (espigas) (v.t)|chucuende-, chuctende-
arrancar (v.i)|chucuete-
agudo (adj)|chujwa, chujwe
filudo (adj)|chũjwa, chũjwe
puntiagudo (adj)|chũjwa, chũjwe
dorotea (ave) (m)|chulfity
chonta (f)|chunda
vara (usada por brujo) (f)|chunda
trompo (juguete) (m)|chunga, jande chunga
cordón (m)|chu'nzhu
látigo (m)|chu'nzhu
arrugarse (v.r)|chu'nzhu-, cue'nzhi-
orejudo (adj)|chũpy
sombrero de ramos|chũpy chwa'
enmohecerse (v.i)|chuuma'ma-
sombrero (m)|chwa'
ala de sombrero (f)|chwa' ets
carángano (Insecto) (m)|chwatyj
vaca (f)|cía u'y
cielo (m)|cielu, ẽe tsẽy
bastón (m)|cjãambu
ortiga (planta) (f)|cjãas
desgranar (maíz) (v.t)|cjaavi'ji-, cutyj shande-
tamo (m)|cjach, tama
asar (v.t)|cjacj-
descolgar (v.t)|cja'cj linde-, cja'cjtende-
hormiga (f)|cjã'cjã, cjã'ng
asado (p.p)|cjacjnisa
enjalma (f)|cjalma
quitar enjalma (v.t)|cjalma spajcy
desengañar (v.t) (fig)|cjalma spajcy-
desenjalmar (v.t)|cjalma spajcy-
enjalmar (v.t)|cjalma tyaj-
poner enjalma (v.t)|cjalma tyaj-
hormiguero (m)|cjã'ng yat
fétido (adj)|cjãp
jáquima (f)|cjaquima
lana (f)|cjas
vello (m)|cjas
lana escarmenada|cjas pjapj
madeja de lana (f)|cjas pjapj
cardar (lana) (v.t)|cjas shunde-, cjaasu'j
mudar plumas (v.t)|cjas umbu-
huso (m)|cjas waga'te, dyi'tj waga'te
ovillo (de hilo de lana) (m)|cjas wãjyand
rueca (para hilar) (f)|cjas wat
jigra de lana|cjas ya'ja
mazamorra (f)|cjash
langosta (f)|cjã'sh
grillo (m)|cjã'sh le'ch
chicha de maíz|cjash yu'
hacer mazamorra (v.t)|cjashi'j-
lanudo (adj)|cjastjẽ'j
corteza (f)|cja'ty
cuero (m)|cja'ty
piel (f)|cja'ty
vaina (f)|cja'ty
curtir (cuero) (v.t)|cja'ty cu'nd-
rejo (m)|cja'tya
dar rejo (v.t)|cja'tya-
castigar (v.t)|cja'tya-, castigaī-
desprender (v.t)|cja'tyinde-
desprenderse (v.r)|cja'tyite-
grano (semilla) (m)|cjavy
abajo, hacia abajo (adv)|-cjẽ
abajeño (s)|cjẽcjenaasuwe'sh
esófago (m)|cjẽendyi'j, jycjẽendyi'j (lit. camino de tragar)
boca arriba (adv)|cjẽetee
bajar (hacia abajo) (v.i)|cjẽj-
caber (v.i)|cjẽj-
convenir (v.i)|cjī-
poner (cosa larga) (v.t)|cjicj-
centellear (v.i)|cjicji'cji'j-
amanecer (v.impers)|cjicjy-
aclarar (día) (v.i)|cjicy-
sombrero de hoja de caña|cjīij chwa'
mata de caña brava|cjīij tash
caña brava (f)|cjīj
desatar (v.t)|cjimb-
desbaratar (v.t)|cjimbtende-
hacer tener (v.t)|cji'pju'j
caña brava del páramo (f)|cjīsha
murciélago (m)|cjītse
desenredar (v.t)|cjlmb-
catarata (f)|cjlse
negro (adj)|cjũch
sucio (adj)|cjũch
morado (adj)|cjũch bejbej
moreno (raza) (m)|cjũch ji'j
teñir de negro (v.t)|cjũchacj-
castaño (adj)|cjũchcjũch bej
azul subido|cjũchcjũch tsẽy
ennegrecerse (v.r)|cjũchji-
negrecer (v.i)|cjũchji-
tiznar (v.t)|cjũchji'j-
borrar (v.t)|cjũcj- (cjucj- T)
limpiar (v.t)|cjũcj-, nuyaate-
borrador (para borrar) (m)|cjũcju
juez (autoridad) (m)|cjuẽs
primero, primeramente (adv)|cjuẽ'y
arrancar (v.t)|cjumbe-
desarraigar (v.t)|cjumbe-
desarraigarse (v.r)|cjumbete-
ensuciar (v.t)|cjũuchji'j-
ceniza (f)|cjuuts
lejía (f)|cjuuts yu'
pólvora (f)|cjuuts, ũpacjuuts
permitir tocar (v.t)|cjya'ndyi'j-
dejar crecer el pelo (v.t)|cjyu'ja'j-
vestir (v.t)|cjyũ'ju'j-, caatje'j-
ganado (m)|cla
res (f)|cla
carne de res|claa chich
becerro (m)|claa luuch
garabato (m)|claapatu
clavija (para torcer laso) (f)|claapjica
carate (especie de sarna) (m)|claatyi
hervir (v.t)|clala-
ordeñar (v.t)|cla's cu's-
clavo (m)|claus
lengua de fuego (f)|clech
flamear (despedir llamas) (v.i)|cleechi'chi-
inspector (m)|cleecytul (T)
calle (f)|clliicjun
duende (m)|cllumb
cruz (f)|cluus
mandar crucificar (v.t)|cluuscje caafyutsu'j-
crucificar (v.t)|cluuscjẽ fyuts-
hacer trabajar (v.t)|cmaajī'j-
comadre (f)|cmale
compadre (m)|cmbale
mandíbula (f)|cmbamba
quijada (f)|cmbamba dyi'tj
hacer zumbar (v.t)|cmbu'mbu'j-
hacer cantar (v.t)|cmeemu'j-
camisa (f)|cmiisa
hacer amontonar (v.t)|cmuutsu'j-
espantapájaros (m)|cnaasa'
joven (mujer) (f)|cna'sa
ganar (vencer) (v.t)|cnay-
vencer (v.t)|cnay-
jornalero (m)|cnaysá, piun
cóndor (m)|cndul
guineo (m)|cneeyũ
tamal de guineo|cneeyũ īts pullu
frente (de la cabeza) (f)|cnene
hechizar (v.t)|cne's
chamuscar (v.t)|cnzeevy-
herida (f)|cpã
lograr capujar (v.t)|cpaachaty-, cpaaupacy-
permitir buscar (v.t)|cpaacue'j-
lograr hacer entender (v.t)|cpaacycjiyu'j-
lograr entender (v.t)|cpaacyjiyu-
lograr tocar (v.t)|cpaajya'ndy-
lograr recomendar (v.t)|cpaaneewe'we-
lograr detener (v.t)|cpaanewe-
lograr llevar (v.t)|cpaanicy-
lograr Intervenir (v.t)|cpaanwe'we-
lograr avisar (v.t)|cpaapta'sh-
permitir contestar (v.t)|cpaasu'j-
lograr airar (v.t)|cpaatjeng-
lograr halar (v.t)|cpaawenzh-
lograr escuchar (v.t)|cpaawẽse'j-
Intervenir (en una conversación) (v.t)|cpaawe'we-
cobijar (v.t)|cpa'chi'j-
hacer llegar (v.t)|cpa'ja'j
alcanzar (a alguien que va adelante) (v.t)|cpajcy-
hacer barrer (v.t)|cpandu'j-
mandar barrer (v.t)|cpandu'j-
deshincharse (v.r)|cpatẽe-
herir (v.t)|cpãvit-
herirse (v.t)|cpãyũu-
herido (adj)|cpãyũuni, cpãvitni
herido (m)|cpãyũusa
hacer rodar (v.t)|cpeelu'j-
hacer gritar (v.t)|cpeembe'j-, cweeyi'j-
dejar pegar (v.t)|cpeetya'j-
bañar (v.t)|cpeu'j-
hacer bañar (v.t)|cpẽu'j-
guayaba (f)|cpiinda, pquiinda
capitán (m)|cpiitan
trueno (m)|cpi'sh
relámpago (m)|cpi'sh cuejne-
caer rayo (v.i)|cpi'sh quīj-
tronar (v.i)|cpi'sh we'we-, cpi'sh sus-
tos (f)|cpjãaja'jni
hacer toser (v.t)|cpjãja'j-
permitir ayudar (v.t)|cpu'chji'j-
jabón (m)|cpun
colerín (m)|cpunga'j wee, punga wee
ansia (náusea) (f)|cpunga'j wẽeni
ser padrinos (de matrimonio) (v.i)|cpu'nze'j-
padrinos (de matrimonio) (m.pl)|cpu'nzesawe'sh
apuntalar (v.t)|cpu'quitje'j-
puntal (m)|cpu'quitje'jwa'jsa
capar (v.t)|cpuunu'j-
dejar fermentar (v.t)|cpuuse'j-
creer (v.t)|creī-
ocupar (v.t)|cseelpi'j-
utilizar (v.t)|cseelpi'j-
hacer pliegues (v.t)|cseembu'j-
hacer servir (v.t)|cselpi'j-, caaselpi'j
diez (adj)|csemba
guiñar (v.t)|csẽ'sẽ-
entre (prep)|cshavyte, cshavysu
en medío de (adv)|cshavyte, cshavysu, pyãjte
soñar (v.t)|csha'w-
sueño (m)|csha'w, deewẽeni
echar huso- (v.t)|cshi’ta'j-
hacer reír (v.t)|cshiica'j-
cocina (f)|csina
hacer sonar (v.t)|csuusu'j
alborotar (v.t)|csuusu'j-
hacer dañar (v.t)|csuuwu'j-
causar sentir 'señas' (v.t)|cta'ñi'j-
cruzar (v.t)|ctejca-
pasar (al otro lado) (v.i)|ctejca-
atravesar (pasar de un lado a otro) (v.t)|ctejca-, uycjẽw-
mandar lavar (v.t)|ctjeetje'j-
hacer mirar (v.t)|ctjengu'j
hacer extender los brazos (v.t)|ctsja'jya'j-
hacer eructar (v.t)|ctu'fi'j
emborrachar (v.t)|ctũ'j-
cargar (echar carga) (v.t)|ctu'se'j-
hacer poner (v.t)|ctyaaja'j-
molestamente (adv)|cuch
molesto, molestoso (adj)|cuch
arenoso (adj)|cu'ch
desmoronar (v.t)|cu'ch-
hacer bulla (v.i)|cuch susu-
molestar (v.t)|cuch vit-, cuch yuu-
poner pereque (v.t)|cuch vit-, cuuchi'j-
molestar (con hablar) (v.t)|cuch we'we-
preocuparse (v.r)|cuch yajcy-
cerdo (m)|cuchi
marrano (m)|cuchi
puerco (m)|cuchi
hocico (m)|cuchi īts
horqueta (para puerco) (f)|cuchi tel
aburrirse (v.r)|cuchi-, ya'cuchi-
niño (hablando con afecto)|cuẽ
sabaleta (pez) (f)|cue quiwe wendy
relampaguear (v.i)|cuejne-,(rep) cueneene-, cuentete-
contar un relato (v.t)|cuentu'j
relatar (v.t)|cuentu'j-
arruga (f)|cue'nz
fruncir (v.t)|cue'nzhu-, cue'nzu-
nosotros, nosotras (pron.pers)|cue'sh
por nosotros|cue'sh pa'gate
nuestro, nuestra (pron.pos)|cue'sh, cue'shjīi
Nuestro Salvador|cue'shtyi nwe'wesa
Creador (m)|cue'shtyi taqui'sa
piedra (f)|cuet
roca (f)|cuet peña
cobertizo (de roca)|cuet pwa'
apedrear(v.t)|cuet wãatãtãj-
congelar (v.i)|cuet yuu-
mambe (m)|cuetand
arena (f)|cuetmuse, muse
chuleo (planta) (m)|cuetpũts, vyuutyjã'
granizo (m)|cuetumba
abollar (v.t)|cuẽtya-
bastante (adj)|cuj
muchos (adj)|cuj
bailar (v.i)|cu'j-
varias veces|cuj us
dudar (v.t)|cuj yajcy-
vacilar (v.t)|cuj yajcy-
varios (adj)|cuj, cũj
multiplicar (v.t)|cũja-
bailador (m,f)|cu'jsa
baile (m)|cu'ju
sopa (f)|cujya
cocinar yerba|cujya-
cogollo (m)|cul
derecho (adj)|cu'le
recto (adj)|cu'le, sut
alinear (v.t)|cu'le'j-
enderezar (v.t)|cu'le'j-
acogollar (v.i)|culu-
retoñar (echar cogollo) (v.i)|culúu-
moján, mojano (ser sobrenatural) (m)|cumby
jigra de tejido flojo|cumby ya'ja
untar (v.t)|cu'nd-
cuchara (hecha de calabaza)|cunzha
despulpar (café) (v.t)|cuñ-
castrar (v.t)|cuñ-, cpuunu'j-
enlazar (v.t)|cũ'p-
soga (f)|cũ'p cja'tya
búho (m)|cupe, tyi'fy
lechuza (ave nocturna) (f)|cupe, tyi'fy
meter (cosa gruesa) (v.t)|cupjat-
candelilla (f)|cupjy, ipy cjũch, ech cupjy
descascarar (v.t)|cupy-, tupy-
quiebra maíz (moler bastante grueso) (v.t)|cupytende-
noche (f)|cus
exprimir (v.t)|cu's-
quitar (despojar o privar de algo) (v.t)|cusa'j- , ncuusa‘j-
día siguiente|cuscay, cuscus (T)
mañana (adv)|cuscay, cuscus (T)
hasta mañana|cuscaypcach
hasta mañana|cuscaypcach, cuscuspcach (T)
mano (f)|cuse
músculo (m)|cuse chavy
dorso de la mano|cuse meetjacue
dorso de la mano (m)|cuse meetjacue
manco (adj)|cuse much
dedo (m)|cuse mush
dedo pulgar (m)|cuse njī'j
pulgar (m)|cuse njī'j
meñique (dedo) (adj)|cuse nuuch
prestar ayuda (v.t)|cuse peequi'j-, cu'ta peequi'j- (lit. prestar la mano o espalda)
muñeca (de la maño) (f)|cuse pẽtyj
brazo (inferior) (m)|cuse pi '
antebrazo (m)|cuse pil
palma de la mano|cuse pjapj
palma de la mano (f)|cuse pjapj
palmo menor (medida, ancho de los cuatro dedos) (m)|cuse pjapj
dedo cordial (medio) (m)|cuse ũus
índice (dedo) (m)|cuse vijya
dedo de la mano|cuse vyllill, cuse vi'ya (T)
tendón (de la mano) (m)|cuse watse
aplaudir (v.t)|cusega jypetyatya-
con la mano|cuseju
con la mano|cuseju
en la mano|cúsete
hacer estrechar las manos (v.t)|cusety cũusu'j
cruzar los brazos (v.t)|cusety jyaw-
vulva (f)|cush
por la mañana|cusīi
madrugar (v.i)|cusīi quiite-
medianoche (f)|cuspyãj
braza, brazada (medida) (f)|cu'ta
húmero (m)|cu'ta dyi'tj
hombro (m)|cu'ta, bap (J), bamba (T)
lado opuesto (adv)|cute
al lado opuesto|cútete
alejar (v.t)|cutyi'j-
sacar (v.t)|cutyi'j-
maíz (m)|cutyj
maíz común|cutyj bej
maíz blanco|cutyj chijme
pelusa de maíz (f)|cutyj cjas
maíz en grano|cutyj cjavy
maizal (sin mazorca)|cutyj dyi'tj ej
maizal (m)|cutyj ej
maíz pirá|cutyj mush
maíz sarazo|cutyj tupj
maíz capio|cutyj wajwa
hacer brincar (v.t)|cuupjũ'j-
hartar (v.t)|cuuta'j-
dejar tocar (v.t)|cuutsje'j-
arrimar (v.t)|cuutya'j-
acercar (v.t)|cuutya'j-, nuyutya-
flauta (f)|cuvy
tocar flauta (v.t)|cuvy-
flautista (m)|cuvysã
músico (m)|cuvytewe'sh
absceso (m)|cuw
tumor (m)|cuw
impartir (calor, luz) (v.i)|cu'w-
hacer coger (v.t)|cuwe'j-
formar tumor (o chupo) (v.i)|cuwũu-
mirar (adentro) (v.t)|cuy-
consolar (v.t)|cviisha'j-
hacer desyerbar (v.t)|cviisu'j
hacer entretenerse (v.t)|cviisu'j-
freír (v.t)|cviitj-
mandar hacer (v.t)|cviitu'j
atacar (v.t)|cvis-
azuzar (v.t)|cvis-
provocar (v.t)|cvis-
hacer cortar (el pelo) (v.t)|cwaaca'j-
cansar (causar cansancio) (v.t)|cwaaty i'j-
fatigar (v.t)|cwaatyi'j-
causar pereza (v.t)|cwa'lu'j-
desagradar (v.t)|cwa'lu'j-
hacer tener pereza (v.t)|cwa'lu'j-
lavar las manos (v.r)|cweechãa-
causar hambre (v.t)|cwẽeje'j-,
endurecer (v.t)|cweeji'j-, cwe'lli'j-
abanicar (v.t)|cweejya'j-
aventar (v.t)|cweejya'j-
abanico (m)|cweejya'jni
hacer arrastrar (v.t)|cweenzhi'j-
permitir oír (v.t)|cwẽese'j-
tambor (m)|cwẽeta
hacer caer (v.t)|cweete'j-
cohete (m)|cwẽetes
alumbrar (v.i)|cweetj-
iluminar (v.t)|cweetj-
iluminación (f)|cweetjnisa
mandar comprar (v.t)|cweeyu'j-
brillar (v.t)|cwejne-, cweetj-, pu'i nene-
zarza (planta) (f)|cwendyimbu
calabazo (para coca)|cwetand tuca
permitir hablar (v.t)|cwe'we'j-
helecho (m)|cwẽ'yã
hacer correr (v.t)|cwuwu'j-
suyo, suya (de él, ella) (pron.pos)|cyãa jīi tyãa jīi
aquél, aquélla (pron)|cyãa, tyãa
él (pron.pers)|cyãa, tyãa
ella (pron.pers)|cyãa, tyãa
ese, esa (pron.dem)|cyãa, tyãa
hacer cargar (v.t)|cyaacje'j-
rodear (v.t)|cyaandu-
hacer arrear (v.t)|cyaatsqui'pu'j-
suyos, suyas (de ellos, ellas) (pron.pos)|cyãawe'sh jīi , tyãawe'sh jīi
decir (v.t)|cyã'ji-, tyã'ji-
enredar v.t)|cya'ndu'j-
hacer cubrir (v.t)|cya'patje'j-
hacer tropezar (v.t)|cy'chavi'j-, caayu'spẽtje'j-, cyu'spẽtje'j-
maldecir (v.t)|cysew-
maldición (f)|cysew we'weni
mentar, mencionar (v.t)|cysus-
basura (f)|cytã'
hacer basura (v.t)|cytã'ja'j-
guitarra (f)|cytala
músico (que toca guitarra)|cytala tucasa
cuerda de guitarra|cytala wes
rodear (v.t)|cytandy-
polvo (m)|cytã'tujnd
ahí (adv)|cyte, cysu
allá, allí (adv)|cyte, cysu
hasta allí|cytee pa'j
unido (adj)|cyteerraj
apretar (v.t)|cytemũu-
cumplir (v.t)|cytey yuu-
arco iris (m)|cytũus
permitir hacer (v.t)|cyũ'ju'j-
en vano (adv)|cyul
vano, en vano (adj)|cyul
no en vano (adv)|cyulmẽe
hacer parar (v.t)|cyuuju'j-
encerrar (v.t)|cyuupj-
hacer atajar (v.t)|cyuupu'j-
causar tristeza (v.t)|cyũusu'j-
entristecer (v.t)|cyũusu'j- (cñusu'j-)
causar sed (v.t)|cyũ'wẽ'j-
indígena andaquí (m,f)|daaquí
Andaquí (indígenas de Huila) (m,f)|daaquī
acariciar (v.t)|da'cj-, sũcja'cja-
menear (v.t)|davy-
revolver (v.t)|davy-
cama (f)|deeni atũ
estar acostado (v.i)|deeni ũs-
estar dormido (v.i)|deeni ũs-
dormido (p.p)|deeni, deeni ũsa'
cobija (f)|deepa'chni, plliisatu (T)
bostezar (v.i)|deeway-
tener sueño (v.i)|deewẽje-
acostarse (v.r)|dej-
dormir (v.i)|dej-
trasnochar (v.i)|dejmẽe pe'te-, deepang-
dormilón (adj)|denzh
pagar (v.t)|dewe-
entregar (v.t)|ducj-
pesado (adj)|duj
ponerse pesado (v.i)|dujãa-
panela (f)|dulse
aprisa (adv)|dund
prisa (f)|dund
pronto (adv)|dund
tarabita (f)|dund yaj, tund yaj
a prisa, de prisa|dund yuj
rápidamente (adv)|dundtey, dundte
parir (v.i)|duu-
poner huevos (v.t)|duu-
nido (m)|duu yat
ponedora (f)|duusã
cabello (m)|dycjas
pelo (m)|dycjas
pelón (adj)|dycjas much
cabello rizado|dycjas shũ'sh
cabecera (f)|dyictjẽ ju'ngu
calvo (adj)|dyictjẽ sũpy
cabeza (f)|dyictjẽ, jycuet, tsũcj (T)
caspa (f)|dyicy
hondo (adj)|dyii, jyu'j
antemano (adv)|dyiicjẽy
debajo (adv)|dyiiga, tashga
adentro (adv)|dyiite, dyiiga
interno (adj)|dyiitewe'sh
camino (m)|dyi'j
vía (f)|dyi'j
orilla (del camino)|dyi'j putste
viajar (v.i)|dyi'j u'j-
practicar brujería (v.t)|dyij yuu-
brujería (f)|dyij yuuni
hechicería (f)|dyij yuunī
hechicero (m)|dyij yuusã
brujo (m)|dyij yuusã, mestlu, tjẽ'j
ciertamente (adv)|dyij, yuj
activo (adj)|dyijca, catyj
casi (adv)|dyíji
afeitar (v.t)|dyindy-
rasurar (v.t)|dyindy-
cara (f)|dyi'p
rostro (m)|dyi'p
enfrente (adv)|dyi'pte, dyi'puwe'sh
ante (prep)|dyi'pte, tashte
hueso (m)|dyi'tj
Dios (m)|Dyus
orar (v.i)|Dyus yacj puuty we'we-
Palabra de Dios|Dyus yuwe
creyente (m,f)|Dyusa's yaacysa
madrina (f)|dyuus mama, neenjī'j
padrino (m)|dyuus tata, neeney
iglesia (f)|dyuus yat
fuera de (adv)|eca, ecaj
afuera (adv)|eca, ecate
extranjero (m)|ecajuwe'sh, vite quiwejuwe'sh
demonio (m)|ech
endemoniado (adj)|ech iiyanuinisa, ech luucu vitnisa
viudo (m)|ech pijts
viuda (f)|ech u'y
fiera (f)|ech, yu'cj ech
fregado (adj)|echech
perico plomo (ave nocturna) (m)|echtel
diablo (m)|echtjẽ'j
luciérnaga (insecto) (f)|echtsẽy, cupjy, cupjipy
leña (f)|e'cy
sangre (f)|ee
mal agüero (nube negra) (m)|ẽe cjũch
coágulo (m)|ee cuet, ee lul
escarcha (f)|ẽe cytã'
vena (f)|ee watse, ee wetse
temprano en la noche|ẽeīi cus
temprano (adv)|ẽeīi, cusīi
diario (adj)|een i sa
cada día|een isa
atento (adj)|eena'
despejado (el día) (adj)|eena'
luz (f)|eena'
en la luz|eena'te
mediodía (m)|ẽepyãj
hemorragia (f)|eeswee, cacue yu'
arriba (adv)|ẽete, ẽesu, tjacue
estrella fugaz (f)|ẽewee
colmillo (m)|efy
sementera (f)|ej
pasar (v.t)|ejẽw-, iicjẽw-, jycjẽw-
corriente (del río) (m)|ejme, ejmejme
temblor (de tierra) (m)|ejnd u'jni- , quiwe ẽseni
verano (m)|ejnz, enz en, sec en
cucharón (m)|ejwa
peña (f)|ejy
derrumbarse (v.r)|ejy saapajcy-, ejy upe-
derrumbe (m)|ejy u'cj
arbusto (m)|ẽjyã
rama (de arbusto)|ẽjya cu'ta
hoja (de arbusto)|ẽjyã ets
trapiche (m)|el apichi, tlaapichi
cosquillas (f.pl)|ele
día (m)|en
tiempo (m)|en
llegar la hora (v.i)|en ãj-
hacer buen tiempo (v.i)|en ewuu-
componerse (el tiempo)|en ewũu-
tener tiempo (v.i)|en ji'pj-, tundu-
flotar (v.i)|enda-
dos (adj)|e'nz
de dos en dos|e'nz e'nz
dos veces|e'nz us
aguado (adj)|enzh, shul'
ambos (adj.pl)|e'nzīi
segundo (adj)|e'nztewe'sh
rastrojo (m)|epsa, scuutyj dyi'tj ej
piojo (m)|ẽs
frailejón (planta) (m)|ẽs ets, we'pe ẽs
liendre (f)|ẽs zits
detrás (adv)|e'scjẽ
